id,element_model_plu
87155,1000845
87156,1000845
87157,1000845
87158,1000845
87159,1000845
87160,1000845
87161,1000845
87162,1000845
87209,1000429
87210,1002649
87237,1000429
87238,1000429
87315,1001191
87358,1000111
87368,1000111
87564,1000845
87566,1000845
87569,1000845
87571,1000845
87574,1000845
87576,1000845
87577,1000845
87579,1000845
87582,1000845
87583,1000845
87584,1000845
87714,1000222
87715,1000222
87716,1000517
87717,1000517
87718,1000517
87719,1000517
87720,1000517
87721,1000517
87722,1000517
87723,1000517
87724,1000517
87725,1000517
87726,1000517
87727,1000517
87728,1000517
87729,1000517
87730,1000517
87731,1000517
87732,1000517
87733,1000517
87734,1000517
87735,1000517
87736,1000517
87737,1000517
87738,1000517
87739,1000517
87740,1000517
87741,1000517
87742,1000517
87743,1000517
87744,1000517
87745,1000517
87747,1000517
87748,1000517
87750,1000517
87751,1000517
87752,1000517
87753,1000517
87754,1000517
87755,1000517
87756,1000517
87757,1000517
87758,1000517
87759,1000517
87761,1000218
87763,1000517
87764,1000517
87765,1000517
87766,1000517
87767,1000517
87768,1000517
87769,1000517
87770,1000517
87771,1000517
87772,1000517
87773,1000517
87774,1000517
87775,1000517
87776,1000517
87779,1000517
87780,1000517
87781,1000517
87782,1000517
87794,1001733
87811,1000517
87812,1000517
87824,1000222
87827,1000222
87828,1001733
87829,1000222
87912,1000674
88061,1000518
88079,1000585
88295,1000845
88352,1001426
88421,1003749
88588,1001191
88589,1001191
88590,1001191
88591,1001191
88593,1000091
88594,1000091
88595,1000091
88596,1000091
88597,1000091
88598,1000091
88599,1000091
88600,1000091
88601,1000091
88602,1000091
88603,1000091
88604,1000091
88605,1000091
88606,1000091
88607,1000091
88608,1000091
88712,1000289
88782,1001426
88899,1001191
88900,1001191
88901,1001191
88902,1001191
88904,1000091
88905,1000091
88906,1000091
88907,1000091
88908,1000091
88909,1000091
88910,1000091
88911,1000091
88912,1000091
88913,1000091
88914,1000091
88915,1000091
88916,1000091
88917,1000091
88918,1000091
88919,1000091
89367,1003749
89603,1001733
89635,1001733
89723,1001191
89724,1001191
89725,1001191
89726,1001191
89728,1000091
89729,1000091
89730,1000091
89731,1000091
89732,1000091
89733,1000091
89734,1000091
89735,1000091
89736,1000091
89737,1000091
89738,1000091
89739,1000091
89740,1000091
89741,1000091
89742,1000091
89743,1000091
90005,1001039
90129,1000585
90260,1000624
90266,1000624
90738,1000624
90765,1000624
90814,1001039
91177,1000585
91192,1000091
91193,1000091
91240,1001733
91246,1000091
91247,1000091
91422,1000091
91423,1000091
91424,1000091
91425,1000091
91528,1001191
91529,1001191
91648,1000091
91649,1000091
91650,1000091
91651,1000091
91652,1000091
91653,1000091
91724,1001191
91725,1001191
91823,1000091
91824,1000091
91869,1003749
91907,1001733
92197,1003749
92433,1001733
92465,1001733
92553,1001191
92554,1001191
92555,1001191
92556,1001191
92558,1000091
92559,1000091
92560,1000091
92561,1000091
92562,1000091
92563,1000091
92564,1000091
92565,1000091
92566,1000091
92567,1000091
92568,1000091
92569,1000091
92570,1000091
92571,1000091
92572,1000091
92573,1000091
92835,1001039
92959,1000585
93090,1000624
93096,1000624
93612,1003749
93848,1001733
93880,1001733
93968,1001191
93969,1001191
93970,1001191
93971,1001191
93973,1000091
93974,1000091
93975,1000091
93976,1000091
93977,1000091
93978,1000091
93979,1000091
93980,1000091
93981,1000091
93982,1000091
93983,1000091
93984,1000091
93985,1000091
93986,1000091
93987,1000091
93988,1000091
94250,1001039
94374,1000585
94505,1000624
94511,1000624
95258,1001039
95478,1000585
95570,1000624
95573,1000624
95743,1003749
95918,1001191
95919,1001191
95920,1001191
95921,1001191
96460,1000624
96487,1000624
96532,1001039
96894,1000585
97249,1001191
97250,1001191
97451,1001191
97452,1001191
97596,1003749
98031,1001191
98978,1000429
99473,1000429
99475,1000429
99663,1000429
99665,1000429
99853,1000429
99855,1000429
100043,1000429
100045,1000429
100107,1000585
100315,1000585
100482,1000624
100560,1000585
100561,1002345
100562,1002345
100566,1002345
100639,1000624
100819,1004172
100820,1004172
100821,1004172
100822,1004172
100823,1004172
100824,1004172
100825,1004172
100826,1004172
100915,1000624
101229,1000585
101230,1002345
101231,1002345
101235,1002345
101308,1000624
101490,1004172
101491,1004172
101492,1004172
101493,1004172
101494,1004172
101495,1004172
101496,1004172
101497,1004172
101586,1000624
101699,1002344
101703,1002345
101717,1002344
101721,1002345
101737,1002344
101741,1002345
101768,1002344
101772,1002345
101789,1002344
101793,1002345
101801,1001407
101802,1001052
101926,1003749
102007,1003749
102406,1000624
102479,1001039
102838,1000585
103167,1001191
103168,1001191
103392,1001191
103393,1001191
103404,1000429
103405,1000429
103536,1003749
103606,1000429
103607,1000429
103686,1003749
104447,1001191
104448,1001191
104449,1001191
104450,1001191
104541,1001191
104542,1001191
104543,1001191
104544,1001191
104799,1000585
105277,1000624
105319,1000624
105860,1000585
106038,1002344
106042,1002345
106056,1002344
106060,1002345
106076,1002344
106080,1002345
106107,1002344
106111,1002345
106128,1002344
106132,1002345
106140,1001407
106141,1001052
106280,1000585
106496,1002345
106497,1002345
106501,1002345
107025,1000429
108127,1000429
109193,1000429
109194,1000429
109207,1000429
109208,1000429
109300,1001039
109855,1001039
110237,1000585
110553,1001191
110554,1001191
110733,1001191
110734,1001191
110745,1000429
110746,1000429
110877,1003749
110947,1000429
110948,1000429
111132,1000429
112740,1000429
113972,1003749
114190,1003749
114859,1000429
115142,1000585
115143,1000585
115144,1000585
115145,1000585
115146,1000585
115147,1000585
115148,1000585
115149,1000585
115329,1000585
115330,1000585
115331,1000585
115332,1000585
115333,1000585
115334,1000585
115335,1000585
115336,1000585
115685,1000429
117064,1000429
121116,1001191
122546,1001191
123765,1000585
124496,1001191
124522,1004148
124604,1004148
124873,1004148
129073,1001191
130503,1001191
131722,1000585
132453,1001191
132479,1004148
132561,1004148
132830,1004148
137030,1001191
138460,1001191
139679,1000585
140410,1001191
140436,1004148
140518,1004148
140787,1004148
141808,1001191
141809,1001191
141810,1001191
141811,1001191
142290,1000429
142291,1000429
142304,1000429
142305,1000429
142550,1000585
144252,1000429
144270,1000429
144271,1000429
144327,1001191
145401,1001399
145402,1001399
145403,1001399
145723,1001399
145756,1001399
145825,1001399
145877,1001399
145930,1001399
147043,1000585
147101,1000585
147770,1000585
147824,1000585
148261,1001479
148300,1001479
148315,1001479
148340,1001479
148355,1001479
148356,1001479
148358,1001479
148360,1001479
148389,1001479
148397,1001479
148398,1001479
148399,1001479
149241,1000585
150252,1000585
150498,1001191
150499,1001191
150635,1001191
150636,1001191
150645,1000429
150646,1000429
150767,1003749
150825,1000585
150826,1000585
150827,1000585
150828,1000585
150829,1000585
150830,1000585
150831,1000585
150832,1000585
150836,1000429
150837,1000429
150913,1000585
151149,1000585
151561,1000429
155068,1001191
156498,1001191
157670,1000585
158369,1001191
159172,1000585
159174,1000585
159176,1000585
159178,1000585
160826,1000585
160828,1000585
160875,1000429
161135,1001191
161577,1001191
161622,1001191
161626,1001191
161627,1001191
161710,1001191
162228,1000585
162229,1000585
162230,1000585
162231,1000585
162232,1000585
162233,1000585
162234,1000585
162235,1000585
162236,1000585
162237,1000585
162238,1000585
162239,1000585
162240,1000585
162241,1000585
162242,1000585
162243,1000585
162244,1000585
162259,1000585
162260,1000585
162261,1000585
162262,1000585
162263,1000585
162264,1000585
162265,1000585
162266,1000585
162267,1000585
162268,1000585
162269,1000585
162270,1000585
162271,1000585
162272,1000585
162273,1000585
162274,1000585
162277,1000585
162278,1000585
162279,1000585
162280,1000585
162281,1000585
162282,1000585
162283,1000585
162284,1000585
162299,1000429
162303,1000585
162304,1000585
162305,1000585
162306,1000585
162307,1000585
162308,1000585
162309,1000585
162310,1000585
162312,1000585
162313,1000585
162314,1000585
162315,1000585
162316,1000585
162317,1000585
162318,1000585
162319,1000585
162337,1000585
162338,1000585
162339,1000585
162340,1000585
162341,1000585
162342,1000585
162343,1000585
162344,1000585
162345,1000585
162346,1000585
162347,1000585
162348,1000585
162349,1000585
162350,1000585
162351,1000585
162352,1000585
162353,1000585
162354,1000585
162355,1000585
162356,1000585
162357,1000585
162358,1000585
162359,1000585
162360,1000585
162415,1000585
162416,1000585
162434,1000585
162435,1000585
162436,1000585
162437,1000585
162438,1000585
162439,1000585
162440,1000585
162441,1000585
162444,1000585
162445,1000585
162446,1000585
162447,1000585
162448,1000585
162449,1000585
162450,1000585
162451,1000585
162461,1000585
162463,1000429
162464,1000429
162496,1000585
162497,1000585
162498,1000585
162499,1000585
162500,1000585
162501,1000585
162502,1000585
162536,1000429
162694,1000585
162695,1000585
162696,1000585
162697,1000585
162698,1000585
162699,1000585
162700,1000585
162701,1000585
162702,1000585
162703,1000585
162704,1000585
162705,1000585
162706,1000585
162707,1000585
162708,1000585
162709,1000585
162710,1000585
162711,1000585
162712,1000585
162713,1000585
162714,1000585
162715,1000585
162716,1000585
162717,1000585
162718,1000585
162719,1000585
162720,1000585
162721,1000585
162722,1000585
162723,1000585
162724,1000585
162725,1000585
162726,1000585
162727,1000585
162728,1000585
162729,1000585
162730,1000585
162731,1000585
162732,1000585
162733,1000585
162734,1000585
162735,1000585
162736,1000585
162737,1000585
162738,1000585
162739,1000585
162740,1000585
162741,1000585
162742,1000585
162743,1000585
162744,1000585
162745,1000585
162746,1000585
162747,1000585
162748,1000585
162749,1000585
162750,1000585
162997,1001191
163003,1000429
163322,1000585
163323,1000585
163324,1000585
163325,1000585
163326,1000585
163327,1000585
163328,1000585
163329,1000585
163625,1000429
163792,1000585
163793,1000585
163794,1000585
163795,1000585
163796,1000585
163797,1000585
163798,1000585
163799,1000585
165753,1000429
165771,1000429
165772,1000429
165827,1001191
167780,1000429
167798,1000429
167799,1000429
167854,1001191
168990,1000585
169351,1000585
169861,1000429
170020,1000585
170021,1000585
170022,1000585
170023,1000585
170024,1000585
170025,1000585
170026,1000585
170027,1000585
173386,1000429
176613,1001191
178023,1001191
179212,1000585
179913,1001191
182546,1000585
182547,1000585
182548,1000585
182549,1000585
182550,1000585
182551,1000585
182552,1000585
182553,1000585
182624,1000585
182625,1000585
182626,1000585
182627,1000585
182628,1000585
182629,1000585
182630,1000585
182631,1000585
182713,1003749
183002,1003749
183420,1000429
184394,1000429
185142,1000429
185153,1000429
185154,1000429
185156,1001191
185569,1000585
186217,1000429
186228,1000429
186229,1000429
186231,1001191
186710,1000429
186721,1000429
186722,1000429
186724,1001191
187242,1000429
187253,1000429
187254,1000429
187256,1001191
187704,1000429
187715,1000429
187716,1000429
187718,1001191
188278,1000429
188289,1000429
188290,1000429
188292,1001191
188497,1001191
188498,1001191
188499,1001191
188500,1001191
188962,1000585
189159,1000429
189160,1000429
189296,1000429
189297,1000429
189363,1000585
189583,1000429
189584,1000429
189597,1000429
189598,1000429
191829,1000585
191991,1000429
191992,1000429
192042,1001191
193023,1000585
193723,1000429
194820,1003749
195211,1003749
195602,1003749
195993,1003749
196632,1000585
196864,1001191
196865,1001191
197033,1001191
197034,1001191
197044,1000429
197045,1000429
197162,1003749
197201,1000429
197206,1000585
197207,1000585
197208,1000585
197209,1000585
197210,1000585
197211,1000585
197212,1000585
197213,1000585
197215,1000429
197220,1000429
197221,1000429
197667,1000429
198496,1000585
198497,1000585
198619,1000585
199566,1003749
200331,1000585
200408,1000585
201919,1003749
203220,1003749
206552,1000585
208865,1000585
208997,1000585
209055,1000585
209295,1000585
209677,1004280
211040,1000429
211041,1000429
211384,1001918
211684,1001918
211984,1001918
214947,1000585
215279,1000429
215280,1000429
215383,1003749
215421,1000585
216163,1000585
216495,1000429
216496,1000429
216599,1003749
216637,1000585
219761,1003749
223100,1003749
224645,1000585
226547,1001191
226878,1000585
227159,1000585
228436,1000585
236057,1003749
236756,1001191
236768,1001191
236770,1001191
236771,1001191
236981,1001191
236982,1001191
237001,1001191
237438,1000585
237574,1000585
240304,1000585
240435,1000585
240994,1000585
242996,1000585
245012,1000429
245013,1000429
245272,1000585
247254,1004280
248429,1000585
248509,1000585
248625,1001399
248626,1001399
248627,1001399
248954,1000585
250958,1004280
251590,1000585
253771,1004280
258289,1003749
258362,1000585
260471,1004280
260979,1000585
263213,1004280
263671,1000585
264387,1000429
264388,1000429
264927,1000429
265938,1004280
266238,1000585
266954,1000429
266955,1000429
267494,1000429
268505,1004280
268978,1000585
269679,1000429
269680,1000429
270217,1000429
271213,1004280
271589,1000585
272290,1000429
272291,1000429
272828,1000429
273824,1004280
274099,1000585
274513,1003749
274582,1003749
276958,1000585
282676,1000585
282784,1001399
282785,1001399
282786,1001399
283964,1001191
285602,1000429
286895,1001191
288189,1001191
288290,1001191
288291,1001191
289318,1001191
289319,1001191
289353,1000429
289354,1000429
289365,1000429
289604,1000429
289694,1000429
290026,1001191
290332,1000429
290333,1000429
290926,1001918
290938,1001918
291097,1001918
292617,1001399
292618,1001399
292619,1001399
293946,1000585
293947,1000585
293948,1000585
293949,1000585
294969,1000585
294970,1000585
294989,1000429
295162,1001191
295450,1000585
295451,1000585
295452,1000585
295453,1000585
295454,1000585
295455,1000585
295456,1000585
295457,1000585
295671,1001191
295729,1001191
295733,1001191
295734,1001191
295818,1001191
296205,1000585
296221,1000585
296224,1000585
296246,1000585
296447,1000585
296448,1000585
296449,1000585
296450,1000585
296451,1000585
296452,1000585
296453,1000585
296454,1000585
296455,1000585
296460,1000585
296461,1000585
296462,1000585
296463,1000585
296464,1000585
296465,1000585
296466,1000585
296467,1000585
296470,1000585
296471,1000585
296472,1000585
296473,1000585
296474,1000585
296475,1000585
296476,1000585
296477,1000585
296485,1000585
296486,1000585
296487,1000585
296488,1000585
296489,1000585
296490,1000585
296491,1000585
296492,1000585
296494,1000585
296495,1000585
296496,1000585
296497,1000585
296498,1000585
296499,1000585
296500,1000585
296501,1000585
296514,1000429
296518,1000585
296519,1000585
296520,1000585
296521,1000585
296522,1000585
296523,1000585
296524,1000585
296525,1000585
296527,1000585
296528,1000585
296529,1000585
296530,1000585
296531,1000585
296532,1000585
296533,1000585
296534,1000585
296543,1000585
296561,1000429
296562,1000429
296570,1000585
296571,1000585
296572,1000585
296573,1000585
296574,1000585
296575,1000585
296576,1000585
296577,1000585
296579,1000585
296580,1000585
296581,1000585
296582,1000585
296583,1000585
296584,1000585
296585,1000585
296586,1000585
296587,1000585
296588,1000585
296589,1000585
296590,1000585
296591,1000585
296592,1000585
296593,1000585
296594,1000585
296682,1000585
296687,1000585
296720,1000585
296721,1000585
296722,1000585
296723,1000585
296724,1000585
296725,1000585
296726,1000585
296727,1000585
296731,1000585
296732,1000585
296733,1000585
296734,1000585
296735,1000585
296736,1000585
296737,1000585
296738,1000585
296768,1000585
296770,1000429
296771,1000429
296813,1000585
296814,1000585
296815,1000585
296816,1000585
296817,1000585
296818,1000585
296819,1000585
296820,1000429
296827,1000429
296840,1000429
296850,1000429
296851,1000429
296866,1000429
296877,1001191
296942,1000585
296943,1000585
296944,1000585
296945,1000585
296946,1000585
296947,1000585
296948,1000585
296949,1000585
296950,1000585
296951,1000585
296952,1000585
296953,1000585
296954,1000585
296955,1000585
296956,1000585
296957,1000585
296958,1000585
296959,1000585
296960,1000585
296961,1000585
296962,1000585
296963,1000585
296964,1000585
296965,1000585
296966,1000585
296967,1000585
296968,1000585
296969,1000585
296970,1000585
296971,1000585
296972,1000585
296973,1000585
296974,1000585
296975,1000585
296976,1000585
296977,1000585
296978,1000585
296979,1000585
296980,1000585
296981,1000585
296982,1000585
296983,1000585
296984,1000585
296985,1000585
296986,1000585
296987,1000585
296988,1000585
296989,1000585
296990,1000585
296991,1000585
296992,1000585
296993,1000585
296994,1000585
296995,1000585
296996,1000585
296997,1000585
296998,1000585
297230,1001191
297236,1000429
297290,1000585
297387,1000585
297388,1000585
297389,1000585
297392,1000585
297393,1000585
297400,1000585
297401,1000585
297402,1000585
297428,1000585
297987,1003749
298323,1000429
298324,1000429
299141,1003749
300857,1000585
301189,1000429
301190,1000429
301287,1003749
302053,1000585
302385,1000429
302386,1000429
302483,1003749
303249,1000585
303581,1000429
303582,1000429
303679,1003749
304445,1000585
304777,1000429
304778,1000429
304875,1003749
305641,1000585
305973,1000429
305974,1000429
306071,1003749
306837,1000585
307169,1000429
307170,1000429
307267,1003749
307577,1000585
308026,1001191
308520,1001191
308521,1001191
308524,1000429
309899,1004280
310465,1001191
310959,1001191
310960,1001191
310963,1000429
312338,1004280
312911,1001191
313330,1001191
313334,1000429
313412,1001191
313413,1001191
313416,1000429
314797,1004280
315377,1000429
315436,1001191
315443,1001191
315444,1001191
315843,1001191
315844,1001191
315847,1000429
315848,1000429
315890,1001191
315898,1000429
315899,1000429
316547,1004280
316761,1003749
317699,1004280
317750,1000585
318412,1000429
318471,1001191
318478,1001191
318479,1001191
318878,1001191
318879,1001191
318882,1000429
318883,1000429
318925,1001191
318933,1000429
318934,1000429
319384,1000429
319443,1001191
319450,1001191
319451,1001191
319850,1001191
319851,1001191
319854,1000429
319855,1000429
319897,1001191
319905,1000429
319906,1000429
320671,1003749
321543,1001191
321926,1001191
321930,1000429
322011,1001191
322012,1001191
322015,1000429
323289,1004280
324241,1000585
324597,1000429
324598,1000429
324722,1003749
324764,1000585
324765,1000585
324766,1000585
324767,1000585
324768,1000585
324769,1000585
324770,1000585
324771,1000585
324775,1000585
324776,1000585
324777,1000585
324778,1000585
324779,1000585
324780,1000585
324781,1000585
324782,1000585
325542,1000585
325898,1000429
325899,1000429
326023,1003749
326065,1000585
326066,1000585
326067,1000585
326068,1000585
326069,1000585
326070,1000585
326071,1000585
326072,1000585
326076,1000585
326077,1000585
326078,1000585
326079,1000585
326080,1000585
326081,1000585
326082,1000585
326083,1000585
326843,1000585
327199,1000429
327200,1000429
327324,1003749
327366,1000585
327367,1000585
327368,1000585
327369,1000585
327370,1000585
327371,1000585
327372,1000585
327373,1000585
327377,1000585
327378,1000585
327379,1000585
327380,1000585
327381,1000585
327382,1000585
327383,1000585
327384,1000585
327727,1000585
327728,1000585
327729,1000585
327730,1000585
327731,1000585
327732,1000585
327733,1000585
327734,1000585
327735,1000585
327736,1000585
327737,1000585
327738,1000585
327739,1000585
327740,1000585
327741,1000585
327742,1000585
327843,1003749
328966,1000585
328967,1000585
328968,1000585
328969,1000585
328970,1000585
328971,1000585
328972,1000585
328973,1000585
328974,1000585
328975,1000585
328976,1000585
328977,1000585
328978,1000585
328979,1000585
328980,1000585
328981,1000585
328982,1000585
328983,1000585
328984,1000585
328985,1000585
328995,1000585
328996,1000585
328997,1000585
328998,1000585
328999,1000585
329000,1000585
329001,1000585
329002,1000585
329009,1000585
329010,1000585
329011,1000585
329012,1000585
329016,1000585
329017,1000585
329018,1000585
329019,1000585
329020,1000585
329021,1000585
329022,1000585
329023,1000585
329024,1000585
329025,1000585
329026,1000585
329027,1000585
329683,1000585
330024,1000585
330659,1001191
331032,1001191
331036,1000429
331115,1001191
331116,1001191
331119,1000429
332384,1004280
332979,1001191
333352,1001191
333356,1000429
333435,1001191
333436,1001191
333439,1000429
334704,1004280
336815,1001191
337379,1001191
337945,1001191
338434,1000585
338435,1000585
338436,1000585
338437,1000585
338438,1000585
338439,1000585
338440,1000585
338441,1000585
338442,1000585
338443,1000585
338444,1000585
338445,1000585
338446,1000585
338447,1000585
338448,1000585
338449,1000585
338450,1000585
338451,1000585
338452,1000585
338453,1000585
338454,1000585
338455,1000585
338456,1000585
338457,1000585
338458,1000585
338459,1000585
338460,1000585
338461,1000585
338462,1000585
338463,1000585
338464,1000585
338465,1000585
338466,1000585
338467,1000585
338468,1000585
338469,1000585
338470,1000585
338471,1000585
338472,1000585
338474,1000585
338475,1000585
338476,1000585
338477,1000585
338478,1000585
338479,1000585
338480,1000585
338481,1000585
338482,1000585
338483,1000585
338484,1000585
338485,1000585
338486,1000585
338487,1000585
338488,1000585
338489,1000585
338552,1000585
338553,1000585
338554,1000585
338555,1000585
338556,1000585
338557,1000585
338558,1000585
338559,1000585
338560,1000585
338561,1000585
338562,1000585
338563,1000585
338564,1000585
338565,1000585
338566,1000585
338567,1000585
338568,1000585
338569,1000585
338570,1000585
338571,1000585
338572,1000585
338573,1000585
338574,1000585
338575,1000585
338576,1000585
338577,1000585
338578,1000585
338579,1000585
338580,1000585
338581,1000585
338582,1000585
338583,1000585
338584,1000585
338585,1000585
338586,1000585
338587,1000585
338588,1000585
338589,1000585
338590,1000585
338592,1000585
338593,1000585
338594,1000585
338595,1000585
338596,1000585
338597,1000585
338598,1000585
338599,1000585
338600,1000585
338601,1000585
338602,1000585
338603,1000585
338604,1000585
338605,1000585
338606,1000585
338607,1000585
338697,1000585
338938,1000585
338993,1000429
338994,1000429
339015,1000429
339587,1000429
339588,1000429
340448,1000585
340449,1000585
340450,1000585
340451,1000585
340452,1000585
340453,1000585
340454,1000585
340455,1000585
340456,1000585
340457,1000585
340458,1000585
340459,1000585
340460,1000585
340461,1000585
340462,1000585
340463,1000585
340464,1000585
340465,1000585
340466,1000585
340467,1000585
340477,1000585
340478,1000585
340479,1000585
340480,1000585
340481,1000585
340482,1000585
340483,1000585
340484,1000585
340485,1000585
340486,1000585
340487,1000585
340488,1000585
340489,1000585
340490,1000585
340491,1000585
340492,1000585
340493,1000585
340494,1000585
340495,1000585
340505,1000585
340506,1000585
340507,1000585
340508,1000585
340512,1000585
340513,1000585
340514,1000585
340515,1000585
340516,1000585
340517,1000585
340518,1000585
340519,1000585
340520,1000585
340521,1000585
340522,1000585
340523,1000585
341498,1001191
341881,1001191
341885,1000429
341969,1001191
341970,1001191
341973,1000429
342138,1000585
342139,1000585
342140,1000585
342141,1000585
342142,1000585
342143,1000585
342144,1000585
342145,1000585
342154,1000585
342155,1000585
342156,1000585
342157,1000585
342158,1000585
342159,1000585
342160,1000585
342161,1000585
342162,1000585
342163,1000585
342164,1000585
342165,1000585
343393,1004280
344166,1000585
344502,1000429
344503,1000429
344642,1003749
345394,1000585
345704,1000585
346568,1000585
346878,1000585
347760,1000585
348070,1000585
348903,1001191
349287,1001191
349291,1000429
349376,1001191
349377,1001191
349380,1000429
349546,1000585
349547,1000585
349548,1000585
349549,1000585
349550,1000585
349551,1000585
349552,1000585
349553,1000585
349563,1000585
349564,1000585
349565,1000585
349566,1000585
349567,1000585
349568,1000585
349569,1000585
349570,1000585
349571,1000585
349572,1000585
349573,1000585
349574,1000585
350801,1004280
351438,1001191
351465,1001191
351468,1000429
351484,1001191
351486,1000429
351784,1001191
351818,1000585
351819,1000585
351820,1000585
351821,1000585
351822,1000585
351823,1000585
351824,1000585
351825,1000585
351826,1000585
351827,1000585
351828,1000585
351829,1000585
351830,1000585
351831,1000585
352309,1001191
352316,1000429
352317,1000429
352340,1000429
352618,1001918
352847,1001918
353076,1001918
353305,1001918
354038,1001918
354049,1001918
354499,1003749
355091,1000585
355092,1000585
355093,1000585
355094,1000585
355095,1000585
355096,1000585
355097,1000585
355098,1000585
355099,1000585
355100,1000585
355101,1000585
355102,1000585
355103,1000585
355104,1000585
355105,1000585
355106,1000585
355107,1000585
355108,1000585
355109,1000585
355110,1000585
355115,1000585
355116,1000585
355117,1000585
355118,1000585
355119,1000585
355120,1000585
355121,1000585
355122,1000585
355123,1000585
355124,1000585
355125,1000585
355126,1000585
355127,1000585
355128,1000585
355129,1000585
355130,1000585
355131,1000585
355132,1000585
355133,1000585
355135,1000585
355136,1000585
355137,1000585
355138,1000585
355142,1000585
355143,1000585
355144,1000585
355145,1000585
355146,1000585
355147,1000585
355148,1000585
355149,1000585
355150,1000585
355151,1000585
355152,1000585
355153,1000585
355791,1000585
356327,1003749
356403,1000585
356404,1000585
356405,1000585
356406,1000585
356407,1000585
356408,1000585
356409,1000585
357642,1003749
360478,1001191
360824,1001191
360828,1000429
360913,1001191
360914,1001191
360917,1000429
361065,1000585
361066,1000585
361067,1000585
361068,1000585
365957,1000585
366642,1000585
366643,1000585
366644,1000585
366645,1000585
366646,1000585
366647,1000585
366648,1000585
366649,1000585
366650,1000585
366651,1000585
366652,1000585
366653,1000585
366654,1000585
366655,1000585
366656,1000585
366657,1000585
366658,1000585
366659,1000585
366660,1000585
366661,1000585
366675,1000585
366676,1000585
366677,1000585
366678,1000585
366679,1000585
366680,1000585
366681,1000585
366682,1000585
366683,1000585
366684,1000585
366685,1000585
366686,1000585
366687,1000585
366688,1000585
366689,1000585
366690,1000585
366691,1000585
366692,1000585
366693,1000585
366703,1000585
366704,1000585
366705,1000585
366706,1000585
366713,1000585
366714,1000585
366715,1000585
366716,1000585
366717,1000585
366718,1000585
366719,1000585
366720,1000585
366721,1000585
366722,1000585
366723,1000585
366724,1000585
375422,1000585
378716,1001399
378717,1001399
378718,1001399
378789,1000585
378790,1000585
378791,1000585
378792,1000585
378793,1000585
378794,1000585
378795,1000585
378796,1000585
378797,1000585
378798,1000585
378799,1000585
378800,1000585
378801,1000585
378802,1000585
378803,1000585
378804,1000585
378805,1000585
378806,1000585
378807,1000585
378808,1000585
378813,1000585
378814,1000585
378815,1000585
378816,1000585
378817,1000585
378818,1000585
378819,1000585
378820,1000585
378821,1000585
378822,1000585
378823,1000585
378824,1000585
378825,1000585
378826,1000585
378827,1000585
378828,1000585
378829,1000585
378830,1000585
378831,1000585
378833,1000585
378834,1000585
378835,1000585
378836,1000585
378840,1000585
378841,1000585
378842,1000585
378843,1000585
378844,1000585
378845,1000585
378846,1000585
378847,1000585
378848,1000585
378849,1000585
378850,1000585
378851,1000585
379090,1000585
380310,1000585
380311,1000585
380312,1000585
380313,1000585
381105,1000585
381782,1003749
381882,1000585
381883,1000585
381884,1000585
381885,1000585
381886,1000585
381887,1000585
381888,1000585
383335,1000585
383994,1003749
384094,1000585
384095,1000585
384096,1000585
384097,1000585
384098,1000585
384099,1000585
384100,1000585
385436,1000585
385437,1000585
385438,1000585
385439,1000585
387294,1000585
387295,1000585
387296,1000585
387297,1000585
387298,1000585
387299,1000585
387300,1000585
387301,1000585
387302,1000585
387303,1000585
387304,1000585
387305,1000585
387306,1000585
387307,1000585
387308,1000585
387309,1000585
387310,1000585
387311,1000585
387312,1000585
387313,1000585
387327,1000585
387328,1000585
387329,1000585
387330,1000585
387331,1000585
387332,1000585
387333,1000585
387334,1000585
387335,1000585
387336,1000585
387337,1000585
387338,1000585
387339,1000585
387340,1000585
387341,1000585
387342,1000585
387343,1000585
387344,1000585
387345,1000585
387355,1000585
387356,1000585
387357,1000585
387358,1000585
387365,1000585
387366,1000585
387367,1000585
387368,1000585
387369,1000585
387370,1000585
387371,1000585
387372,1000585
387373,1000585
387374,1000585
387375,1000585
387376,1000585
387737,1000585
387871,1000585
387954,1000585
387955,1000585
387956,1000585
387957,1000585
387985,1000585
387986,1000585
388001,1000585
388002,1000585
388003,1000585
388004,1000585
388005,1000585
388006,1000585
388007,1000585
388008,1000585
388139,1000585
388155,1000585
388158,1000585
388180,1000585
388245,1000585
388246,1000585
388247,1000585
388248,1000585
388249,1000585
388250,1000585
388251,1000585
388252,1000585
388253,1000585
388256,1000585
388257,1000585
388258,1000585
388259,1000585
388260,1000585
388261,1000585
388262,1000585
388263,1000585
388264,1000585
388265,1000585
388266,1000585
388267,1000585
388268,1000585
388269,1000585
388270,1000585
388271,1000585
388273,1000585
388274,1000585
388275,1000585
388276,1000585
388277,1000585
388278,1000585
388279,1000585
388280,1000585
388281,1000585
388282,1000585
388283,1000585
388284,1000585
388285,1000585
388286,1000585
388287,1000585
388288,1000585
388290,1000585
388291,1000585
388292,1000585
388293,1000585
388294,1000585
388295,1000585
388296,1000585
388297,1000585
388298,1000585
388299,1000585
388300,1000585
388301,1000585
388302,1000585
388303,1000585
388304,1000585
388305,1000585
388310,1000585
388317,1000585
388318,1000585
388319,1000585
388320,1000585
388321,1000585
388322,1000585
388323,1000585
388324,1000585
388325,1000585
388326,1000585
388327,1000585
388328,1000585
388329,1000585
