id,desktop_inventory,desktop_inventory_element,desktop_inventory_element_result,process_result_state,process_result_type,detail,complete_description,commentaries,desktop_inventory_partial_inventory
1451611,11358,1237807,1287379,OK,OK,NULL,NULL,"Element OK.",223
1451612,11358,1237808,1287361,OK,OK,NULL,NULL,"Element OK.",223
1451613,11358,1237809,1287365,OK,OK,NULL,NULL,"Element OK.",223
1451614,11358,1237810,1288387,OK,OK,NULL,NULL,"Element OK.",223
1451615,11358,1237811,1288385,OK,OK,NULL,NULL,"Element OK.",223
1451616,11358,1237812,1288388,OK,OK,NULL,NULL,"Element OK.",223
1451617,11358,1237813,1288389,OK,OK,NULL,NULL,"Element OK.",223
1451618,11358,1237814,1288390,OK,OK,NULL,NULL,"Element OK.",223
1451619,11358,1237815,1288391,OK,OK,NULL,NULL,"Element OK.",223
1451620,11358,1237816,1288392,OK,OK,NULL,NULL,"Element OK.",223
1451621,11358,1237817,1287346,OK,OK,NULL,NULL,"Element OK.",223
1451622,11358,1237818,1287372,OK,OK,NULL,NULL,"Element OK.",223
1451623,11358,1237819,1287376,OK,OK,NULL,NULL,"Element OK.",223
1451624,11358,1237820,1287354,OK,OK,NULL,NULL,"Element OK.",223
1451625,11358,1237821,1287359,OK,OK,NULL,NULL,"Element OK.",223
1451626,11358,1237822,1287363,OK,OK,NULL,NULL,"Element OK.",223
1451627,11358,1237823,1287357,OK,OK,NULL,NULL,"Element OK.",223
1451628,11358,1237824,1287368,OK,OK,NULL,NULL,"Element OK.",223
1451629,11358,1237825,1288386,OK,OK,NULL,NULL,"Element OK.",223
1451630,11358,1237826,1288384,OK,OK,NULL,NULL,"Element OK.",223
1451631,11358,1237827,1287569,OK,OK,NULL,NULL,"Element OK.",223
1451632,11358,1237828,1287583,OK,OK,NULL,NULL,"Element OK.",223
1451633,11358,1237829,1287586,OK,OK,NULL,NULL,"Element OK.",223
1451634,11358,1237830,1288411,OK,OK,NULL,NULL,"Element OK.",223
1451635,11358,1237831,1288412,OK,OK,NULL,NULL,"Element OK.",223
1451636,11358,1237832,1288414,OK,OK,NULL,NULL,"Element OK.",223
1451637,11358,1237833,1288413,OK,OK,NULL,NULL,"Element OK.",223
1451638,11358,1237834,1288464,OK,OK,NULL,NULL,"Element OK.",223
1451639,11358,1237835,1288462,OK,OK,NULL,NULL,"Element OK.",223
1451640,11358,1237836,1288459,OK,OK,NULL,NULL,"Element OK.",223
1451641,11358,1237837,1288461,OK,OK,NULL,NULL,"Element OK.",223
1451642,11358,1237838,1288457,OK,OK,NULL,NULL,"Element OK.",223
1451643,11358,1237839,1288460,OK,OK,NULL,NULL,"Element OK.",223
1451644,11358,1237840,1288456,OK,OK,NULL,NULL,"Element OK.",223
1451645,11358,1237841,1288455,OK,OK,NULL,NULL,"Element OK.",223
1451646,11358,1237842,1288467,OK,OK,NULL,NULL,"Element OK.",223
1451647,11358,1237843,1288465,OK,OK,NULL,NULL,"Element OK.",223
1451648,11358,1237844,1288466,OK,OK,NULL,NULL,"Element OK.",223
1451649,11358,1237845,1287571,OK,OK,NULL,NULL,"Element OK.",223
1451650,11358,1237846,1287575,OK,OK,NULL,NULL,"Element OK.",223
1451651,11358,1237847,1287591,OK,OK,NULL,NULL,"Element OK.",223
1451652,11358,1237848,1287594,OK,OK,NULL,NULL,"Element OK.",223
1451653,11358,1237849,1287601,OK,OK,NULL,NULL,"Element OK.",223
1451654,11358,1237850,1287355,OK,OK,NULL,NULL,"Element OK.",223
1451655,11358,1237851,1287598,OK,OK,NULL,NULL,"Element OK.",223
1451656,11358,1237852,1287620,OK,OK,NULL,NULL,"Element OK.",223
1451657,11358,1237853,1287622,OK,OK,NULL,NULL,"Element OK.",223
1451658,11358,1237854,1287625,OK,OK,NULL,NULL,"Element OK.",223
1451659,11358,1237855,1288453,OK,OK,NULL,NULL,"Element OK.",223
1451660,11358,1237856,1288451,OK,OK,NULL,NULL,"Element OK.",223
1451661,11358,1237857,1287572,OK,OK,NULL,NULL,"Element OK.",223
1451662,11358,1237858,1287577,OK,OK,NULL,NULL,"Element OK.",223
1451663,11358,1237859,1287592,OK,OK,NULL,NULL,"Element OK.",223
1451664,11358,1237860,1287599,OK,OK,NULL,NULL,"Element OK.",223
1451665,11358,1237861,1287596,OK,OK,NULL,NULL,"Element OK.",223
1451666,11358,1237862,1288454,OK,OK,NULL,NULL,"Element OK.",223
1451667,11358,1237863,1287616,OK,OK,NULL,NULL,"Element OK.",223
1451668,11358,1237864,1287621,OK,OK,NULL,NULL,"Element OK.",223
1451669,11358,1237865,1287624,OK,OK,NULL,NULL,"Element OK.",223
1451670,11358,1237866,1288446,OK,OK,NULL,NULL,"Element OK.",223
1451671,11358,1237867,1288443,OK,OK,NULL,NULL,"Element OK.",223
1451672,11358,1237868,1288448,OK,OK,NULL,NULL,"Element OK.",223
1451673,11358,1237869,1288447,OK,OK,NULL,NULL,"Element OK.",223
1451674,11358,1237870,1288444,OK,OK,NULL,NULL,"Element OK.",223
1451675,11358,1237871,1288441,OK,OK,NULL,NULL,"Element OK.",223
1451676,11358,1237872,1288445,OK,OK,NULL,NULL,"Element OK.",223
1451677,11358,1237873,1288442,OK,OK,NULL,NULL,"Element OK.",223
1451678,11358,1237874,1288450,OK,OK,NULL,NULL,"Element OK.",223
1451679,11358,1237875,1288449,OK,OK,NULL,NULL,"Element OK.",223
1451680,11358,1237876,1287573,OK,OK,NULL,NULL,"Element OK.",223
1451681,11358,1237877,1287574,OK,OK,NULL,NULL,"Element OK.",223
1451682,11358,1237878,1287578,OK,OK,NULL,NULL,"Element OK.",223
1451683,11358,1237879,1287579,OK,OK,NULL,NULL,"Element OK.",223
1451684,11358,1237880,1287580,OK,OK,NULL,NULL,"Element OK.",223
1451685,11358,1237881,1287581,OK,OK,NULL,NULL,"Element OK.",223
1451686,11358,1237882,1288438,OK,OK,NULL,NULL,"Element OK.",223
1451687,11358,1237883,1288439,OK,OK,NULL,NULL,"Element OK.",223
1451688,11358,1237884,1288436,OK,OK,NULL,NULL,"Element OK.",223
1451689,11358,1237885,1288434,OK,OK,NULL,NULL,"Element OK.",223
1451690,11358,1237886,1288437,OK,OK,NULL,NULL,"Element OK.",223
1451691,11358,1237887,1288435,OK,OK,NULL,NULL,"Element OK.",223
1451692,11358,1237888,1287593,OK,OK,NULL,NULL,"Element OK.",223
1451693,11358,1237889,1287600,OK,OK,NULL,NULL,"Element OK.",223
1451694,11358,1237890,1287597,OK,OK,NULL,NULL,"Element OK.",223
1451695,11358,1237891,1287602,OK,OK,NULL,NULL,"Element OK.",223
1451696,11358,1237892,1287617,OK,OK,NULL,NULL,"Element OK.",223
1451697,11358,1237893,1288440,OK,OK,NULL,NULL,"Element OK.",223
1451698,11358,1237894,1287626,OK,OK,NULL,NULL,"Element OK.",223
1451699,11358,1237895,1287627,OK,OK,NULL,NULL,"Element OK.",223
1451700,11358,1237896,1288423,OK,OK,NULL,NULL,"Element OK.",223
1451701,11358,1237897,1288420,OK,OK,NULL,NULL,"Element OK.",223
1451702,11358,1237898,1288419,OK,OK,NULL,NULL,"Element OK.",223
1451703,11358,1237899,1288421,OK,OK,NULL,NULL,"Element OK.",223
1451704,11358,1237900,1288427,OK,OK,NULL,NULL,"Element OK.",223
1451705,11358,1237901,1288428,OK,OK,NULL,NULL,"Element OK.",223
1451706,11358,1237902,1288426,OK,OK,NULL,NULL,"Element OK.",223
1451707,11358,1237903,1288425,OK,OK,NULL,NULL,"Element OK.",223
1451708,11358,1237904,1287570,OK,OK,NULL,NULL,"Element OK.",223
1451709,11358,1237905,1287576,OK,OK,NULL,NULL,"Element OK.",223
1451710,11358,1237906,1287582,OK,OK,NULL,NULL,"Element OK.",223
1451711,11358,1237907,1287590,OK,OK,NULL,NULL,"Element OK.",223
1451712,11358,1237908,1288433,OK,OK,NULL,NULL,"Element OK.",223
1451713,11358,1237909,1287595,OK,OK,NULL,NULL,"Element OK.",223
1451714,11358,1237910,1287614,OK,OK,NULL,NULL,"Element OK.",223
1451715,11358,1237911,1287619,OK,OK,NULL,NULL,"Element OK.",223
1451716,11358,1237912,1287623,OK,OK,NULL,NULL,"Element OK.",223
1451717,11358,1237913,1287584,OK,OK,NULL,NULL,"Element OK.",223
1451718,11358,1237914,1288415,OK,OK,NULL,NULL,"Element OK.",223
1451719,11358,1237915,1287587,OK,OK,NULL,NULL,"Element OK.",223
1451720,11358,1237916,1287588,OK,OK,NULL,NULL,"Element OK.",223
1451721,11358,1237917,1288418,OK,OK,NULL,NULL,"Element OK.",223
1451722,11358,1237918,1288417,OK,OK,NULL,NULL,"Element OK.",223
1451723,11358,1237919,1288416,OK,OK,NULL,NULL,"Element OK.",223
1451724,11358,1237920,1287497,OK,OK,NULL,NULL,"Element OK.",223
1451725,11358,1237921,1287517,OK,OK,NULL,NULL,"Element OK.",223
1451726,11358,1237922,1287521,OK,OK,NULL,NULL,"Element OK.",223
1451727,11358,1237923,1287526,OK,OK,NULL,NULL,"Element OK.",223
1451728,11358,1237924,1287528,OK,OK,NULL,NULL,"Element OK.",223
1451729,11358,1237925,1288471,OK,OK,NULL,NULL,"Element OK.",223
1451730,11358,1237926,1288469,OK,OK,NULL,NULL,"Element OK.",223
1451731,11358,1237927,1288470,OK,OK,NULL,NULL,"Element OK.",223
1451732,11358,1237928,1288358,OK,OK,NULL,NULL,"Element OK.",223
1451733,11358,1237929,1288357,OK,OK,NULL,NULL,"Element OK.",223
1451734,11358,1237930,1288360,OK,OK,NULL,NULL,"Element OK.",223
1451735,11358,1237931,1288359,OK,OK,NULL,NULL,"Element OK.",223
1451736,11358,1237932,1288364,OK,OK,NULL,NULL,"Element OK.",223
1451737,11358,1237933,1288361,OK,OK,NULL,NULL,"Element OK.",223
1451738,11358,1237934,1288366,OK,OK,NULL,NULL,"Element OK.",223
1451739,11358,1237935,1288365,OK,OK,NULL,NULL,"Element OK.",223
1451740,11358,1237936,1288370,OK,OK,NULL,NULL,"Element OK.",223
1451741,11358,1237937,1288372,OK,OK,NULL,NULL,"Element OK.",223
1451742,11358,1237938,1288375,OK,OK,NULL,NULL,"Element OK.",223
1451743,11358,1237939,1288371,OK,OK,NULL,NULL,"Element OK.",223
1451744,11358,1237940,1287499,OK,OK,NULL,NULL,"Element OK.",223
1451745,11358,1237941,1287506,OK,OK,NULL,NULL,"Element OK.",223
1451746,11358,1237942,1287513,OK,OK,NULL,NULL,"Element OK.",223
1451747,11358,1237943,1287531,OK,OK,NULL,NULL,"Element OK.",223
1451748,11358,1237944,1287534,OK,OK,NULL,NULL,"Element OK.",223
1451749,11358,1237945,1287538,OK,OK,NULL,NULL,"Element OK.",223
1451750,11358,1237946,1287542,OK,OK,NULL,NULL,"Element OK.",223
1451751,11358,1237947,1287558,OK,OK,NULL,NULL,"Element OK.",223
1451752,11358,1237948,1288341,OK,OK,NULL,NULL,"Element OK.",223
1451753,11358,1237949,1287562,OK,OK,NULL,NULL,"Element OK.",223
1451754,11358,1237950,1287564,OK,OK,NULL,NULL,"Element OK.",223
1451755,11358,1237951,1287516,OK,OK,NULL,NULL,"Element OK.",223
1451756,11358,1237952,1288343,OK,OK,NULL,NULL,"Element OK.",223
1451757,11358,1237953,1288345,OK,OK,NULL,NULL,"Element OK.",223
1451758,11358,1237954,1287500,OK,OK,NULL,NULL,"Element OK.",223
1451759,11358,1237955,1287508,OK,OK,NULL,NULL,"Element OK.",223
1451760,11358,1237956,1287515,OK,OK,NULL,NULL,"Element OK.",223
1451761,11358,1237957,1288351,OK,OK,NULL,NULL,"Element OK.",223
1451762,11358,1237958,1287536,OK,OK,NULL,NULL,"Element OK.",223
1451763,11358,1237959,1287540,OK,OK,NULL,NULL,"Element OK.",223
1451764,11358,1237960,1287543,OK,OK,NULL,NULL,"Element OK.",223
1451765,11358,1237961,1287559,OK,OK,NULL,NULL,"Element OK.",223
1451766,11358,1237962,1287566,OK,OK,NULL,NULL,"Element OK.",223
1451767,11358,1237963,1287567,OK,OK,NULL,NULL,"Element OK.",223
1451768,11358,1237964,1287568,OK,OK,NULL,NULL,"Element OK.",223
1451769,11358,1237965,1288362,OK,OK,NULL,NULL,"Element OK.",223
1451770,11358,1237966,1288368,OK,OK,NULL,NULL,"Element OK.",223
1451771,11358,1237967,1288367,OK,OK,NULL,NULL,"Element OK.",223
1451772,11358,1237968,1288369,OK,OK,NULL,NULL,"Element OK.",223
1451773,11358,1237969,1288373,OK,OK,NULL,NULL,"Element OK.",223
1451774,11358,1237970,1288374,OK,OK,NULL,NULL,"Element OK.",223
1451775,11358,1237971,1288377,OK,OK,NULL,NULL,"Element OK.",223
1451776,11358,1237972,1288378,OK,OK,NULL,NULL,"Element OK.",223
1451777,11358,1237973,1288379,OK,OK,NULL,NULL,"Element OK.",223
1451778,11358,1237974,1288380,OK,OK,NULL,NULL,"Element OK.",223
1451779,11358,1237975,1288381,OK,OK,NULL,NULL,"Element OK.",223
1451780,11358,1237976,1287501,OK,OK,NULL,NULL,"Element OK.",223
1451781,11358,1237977,1287503,OK,OK,NULL,NULL,"Element OK.",223
1451782,11358,1237978,1287504,OK,OK,NULL,NULL,"Element OK.",223
1451783,11358,1237979,1287505,OK,OK,NULL,NULL,"Element OK.",223
1451784,11358,1237980,1287509,OK,OK,NULL,NULL,"Element OK.",223
1451785,11358,1237981,1287510,OK,OK,NULL,NULL,"Element OK.",223
1451786,11358,1237982,1287511,OK,OK,NULL,NULL,"Element OK.",223
1451787,11358,1237983,1287512,OK,OK,NULL,NULL,"Element OK.",223
1451788,11358,1237984,1288348,OK,OK,NULL,NULL,"Element OK.",223
1451789,11358,1237985,1288344,OK,OK,NULL,NULL,"Element OK.",223
1451790,11358,1237986,1288350,OK,OK,NULL,NULL,"Element OK.",223
1451791,11358,1237987,1288349,OK,OK,NULL,NULL,"Element OK.",223
1451792,11358,1237988,1288353,OK,OK,NULL,NULL,"Element OK.",223
1451793,11358,1237989,1288352,OK,OK,NULL,NULL,"Element OK.",223
1451794,11358,1237990,1288356,OK,OK,NULL,NULL,"Element OK.",223
1451795,11358,1237991,1288355,OK,OK,NULL,NULL,"Element OK.",223
1451796,11358,1237992,1287533,OK,OK,NULL,NULL,"Element OK.",223
1451797,11358,1237993,1287537,OK,OK,NULL,NULL,"Element OK.",223
1451798,11358,1237994,1287541,OK,OK,NULL,NULL,"Element OK.",223
1451799,11358,1237995,1287544,OK,OK,NULL,NULL,"Element OK.",223
1451800,11358,1237996,1287560,OK,OK,NULL,NULL,"Element OK.",223
1451801,11358,1237997,1288472,OK,OK,NULL,NULL,"Element OK.",223
1451802,11358,1237998,1287563,OK,OK,NULL,NULL,"Element OK.",223
1451803,11358,1237999,1287565,OK,OK,NULL,NULL,"Element OK.",223
1451804,11358,1238000,1288474,OK,OK,NULL,NULL,"Element OK.",223
1451805,11358,1238001,1288477,OK,OK,NULL,NULL,"Element OK.",223
1451806,11358,1238002,1288473,OK,OK,NULL,NULL,"Element OK.",223
1451807,11358,1238003,1288476,OK,OK,NULL,NULL,"Element OK.",223
1451808,11358,1238004,1288479,OK,OK,NULL,NULL,"Element OK.",223
1451809,11358,1238005,1288480,OK,OK,NULL,NULL,"Element OK.",223
1451810,11358,1238006,1288475,OK,OK,NULL,NULL,"Element OK.",223
1451811,11358,1238007,1288478,OK,OK,NULL,NULL,"Element OK.",223
1451812,11358,1238008,1287498,OK,OK,NULL,NULL,"Element OK.",223
1451813,11358,1238009,1287507,OK,OK,NULL,NULL,"Element OK.",223
1451814,11358,1238010,1287514,OK,OK,NULL,NULL,"Element OK.",223
1451815,11358,1238011,1287532,OK,OK,NULL,NULL,"Element OK.",223
1451816,11358,1238012,1287535,OK,OK,NULL,NULL,"Element OK.",223
1451817,11358,1238013,1287539,OK,OK,NULL,NULL,"Element OK.",223
1451818,11358,1238014,1287557,OK,OK,NULL,NULL,"Element OK.",223
1451819,11358,1238015,1287561,OK,OK,NULL,NULL,"Element OK.",223
1451820,11358,1238016,1288468,OK,OK,NULL,NULL,"Element OK.",223
1451821,11358,1238017,1287518,OK,OK,NULL,NULL,"Element OK.",223
1451822,11358,1238018,1287519,OK,OK,NULL,NULL,"Element OK.",223
1451823,11358,1238019,1287522,OK,OK,NULL,NULL,"Element OK.",223
1451824,11358,1238020,1287523,OK,OK,NULL,NULL,"Element OK.",223
1451825,11358,1238021,1287524,OK,OK,NULL,NULL,"Element OK.",223
1451826,11358,1238022,1287525,OK,OK,NULL,NULL,"Element OK.",223
1451827,11358,1238023,1287529,OK,OK,NULL,NULL,"Element OK.",223
1451828,11358,1238024,1287530,OK,OK,NULL,NULL,"Element OK.",223
1451829,11358,1238025,1288486,OK,OK,NULL,NULL,"Element OK.",223
1451830,11358,1238026,1288485,OK,OK,NULL,NULL,"Element OK.",223
1451831,11358,1238027,1288535,OK,OK,NULL,NULL,"Element OK.",223
1451832,11358,1238028,1288484,OK,OK,NULL,NULL,"Element OK.",223
1451833,11358,1238029,1287420,OK,OK,NULL,NULL,"Element OK.",223
1451834,11358,1238030,1287440,OK,OK,NULL,NULL,"Element OK.",223
1451835,11358,1238031,1287445,OK,OK,NULL,NULL,"Element OK.",223
1451836,11358,1238032,1287471,OK,OK,NULL,NULL,"Element OK.",223
1451837,11358,1238033,1287474,OK,OK,NULL,NULL,"Element OK.",223
1451838,11358,1238034,1287348,OK,OK,NULL,NULL,"Element OK.",223
1451839,11358,1238035,1287452,OK,OK,NULL,NULL,"Element OK.",223
1451840,11358,1238036,1288501,OK,OK,NULL,NULL,"Element OK.",223
1451841,11358,1238037,1287479,OK,OK,NULL,NULL,"Element OK.",223
1451842,11358,1238038,1288500,OK,OK,NULL,NULL,"Element OK.",223
1451843,11358,1238039,1288499,OK,OK,NULL,NULL,"Element OK.",223
1451844,11358,1238040,1288498,OK,OK,NULL,NULL,"Element OK.",223
1451845,11358,1238041,1288496,OK,OK,NULL,NULL,"Element OK.",223
1451846,11358,1238042,1288509,OK,OK,NULL,NULL,"Element OK.",223
1451847,11358,1238043,1288508,OK,OK,NULL,NULL,"Element OK.",223
1451848,11358,1238044,1288505,OK,OK,NULL,NULL,"Element OK.",223
1451849,11358,1238045,1288507,OK,OK,NULL,NULL,"Element OK.",223
1451850,11358,1238046,1288504,OK,OK,NULL,NULL,"Element OK.",223
1451851,11358,1238047,1288506,OK,OK,NULL,NULL,"Element OK.",223
1451852,11358,1238048,1288503,OK,OK,NULL,NULL,"Element OK.",223
1451853,11358,1238049,1288502,OK,OK,NULL,NULL,"Element OK.",223
1451854,11358,1238050,1288306,OK,OK,NULL,NULL,"Element OK.",223
1451855,11358,1238051,1287421,OK,OK,NULL,NULL,"Element OK.",223
1451856,11358,1238052,1287428,OK,OK,NULL,NULL,"Element OK.",223
1451857,11358,1238053,1287437,OK,OK,NULL,NULL,"Element OK.",223
1451858,11358,1238054,1287455,OK,OK,NULL,NULL,"Element OK.",223
1451859,11358,1238055,1287459,OK,OK,NULL,NULL,"Element OK.",223
1451860,11358,1238056,1287463,OK,OK,NULL,NULL,"Element OK.",223
1451861,11358,1238057,1287467,OK,OK,NULL,NULL,"Element OK.",223
1451862,11358,1238058,1287482,OK,OK,NULL,NULL,"Element OK.",223
1451863,11358,1238059,1287486,OK,OK,NULL,NULL,"Element OK.",223
1451864,11358,1238060,1287490,OK,OK,NULL,NULL,"Element OK.",223
1451865,11358,1238061,1287494,OK,OK,NULL,NULL,"Element OK.",223
1451866,11358,1238062,1287439,OK,OK,NULL,NULL,"Element OK.",223
1451867,11358,1238063,1288303,OK,OK,NULL,NULL,"Element OK.",223
1451868,11358,1238064,1288305,OK,OK,NULL,NULL,"Element OK.",223
1451869,11358,1238065,1287423,OK,OK,NULL,NULL,"Element OK.",223
1451870,11358,1238066,1287430,OK,OK,NULL,NULL,"Element OK.",223
1451871,11358,1238067,1287438,OK,OK,NULL,NULL,"Element OK.",223
1451872,11358,1238068,1287457,OK,OK,NULL,NULL,"Element OK.",223
1451873,11358,1238069,1287461,OK,OK,NULL,NULL,"Element OK.",223
1451874,11358,1238070,1287465,OK,OK,NULL,NULL,"Element OK.",223
1451875,11358,1238071,1287468,OK,OK,NULL,NULL,"Element OK.",223
1451876,11358,1238072,1287484,OK,OK,NULL,NULL,"Element OK.",223
1451877,11358,1238073,1287488,OK,OK,NULL,NULL,"Element OK.",223
1451878,11358,1238074,1287492,OK,OK,NULL,NULL,"Element OK.",223
1451879,11358,1238075,1287495,OK,OK,NULL,NULL,"Element OK.",223
1451880,11358,1238076,1288296,OK,OK,NULL,NULL,"Element OK.",223
1451881,11358,1238077,1288297,OK,OK,NULL,NULL,"Element OK.",223
1451882,11358,1238078,1288299,OK,OK,NULL,NULL,"Element OK.",223
1451883,11358,1238079,1288301,OK,OK,NULL,NULL,"Element OK.",223
1451884,11358,1238080,1288300,OK,OK,NULL,NULL,"Element OK.",223
1451885,11358,1238081,1288302,OK,OK,NULL,NULL,"Element OK.",223
1451886,11358,1238082,1288327,OK,OK,NULL,NULL,"Element OK.",223
1451887,11358,1238083,1288326,OK,OK,NULL,NULL,"Element OK.",223
1451888,11358,1238084,1288325,OK,OK,NULL,NULL,"Element OK.",223
1451889,11358,1238085,1288322,OK,OK,NULL,NULL,"Element OK.",223
1451890,11358,1238086,1288292,OK,OK,NULL,NULL,"Element OK.",223
1451891,11358,1238087,1287424,OK,OK,NULL,NULL,"Element OK.",223
1451892,11358,1238088,1287425,OK,OK,NULL,NULL,"Element OK.",223
1451893,11358,1238089,1287426,OK,OK,NULL,NULL,"Element OK.",223
1451894,11358,1238090,1287427,OK,OK,NULL,NULL,"Element OK.",223
1451895,11358,1238091,1287431,OK,OK,NULL,NULL,"Element OK.",223
1451896,11358,1238092,1287432,OK,OK,NULL,NULL,"Element OK.",223
1451897,11358,1238093,1287433,OK,OK,NULL,NULL,"Element OK.",223
1451898,11358,1238094,1287434,OK,OK,NULL,NULL,"Element OK.",223
1451899,11358,1238095,1288320,OK,OK,NULL,NULL,"Element OK.",223
1451900,11358,1238096,1288323,OK,OK,NULL,NULL,"Element OK.",223
1451901,11358,1238097,1288319,OK,OK,NULL,NULL,"Element OK.",223
1451902,11358,1238098,1288315,OK,OK,NULL,NULL,"Element OK.",223
1451903,11358,1238099,1288317,OK,OK,NULL,NULL,"Element OK.",223
1451904,11358,1238100,1288314,OK,OK,NULL,NULL,"Element OK.",223
1451905,11358,1238101,1288316,OK,OK,NULL,NULL,"Element OK.",223
1451906,11358,1238102,1288318,OK,OK,NULL,NULL,"Element OK.",223
1451907,11358,1238103,1287458,OK,OK,NULL,NULL,"Element OK.",223
1451908,11358,1238104,1287462,OK,OK,NULL,NULL,"Element OK.",223
1451909,11358,1238105,1287466,OK,OK,NULL,NULL,"Element OK.",223
1451910,11358,1238106,1287469,OK,OK,NULL,NULL,"Element OK.",223
1451911,11358,1238107,1287485,OK,OK,NULL,NULL,"Element OK.",223
1451912,11358,1238108,1287489,OK,OK,NULL,NULL,"Element OK.",223
1451913,11358,1238109,1287493,OK,OK,NULL,NULL,"Element OK.",223
1451914,11358,1238110,1287496,OK,OK,NULL,NULL,"Element OK.",223
1451915,11358,1238111,1288311,OK,OK,NULL,NULL,"Element OK.",223
1451916,11358,1238112,1288308,OK,OK,NULL,NULL,"Element OK.",223
1451917,11358,1238113,1288309,OK,OK,NULL,NULL,"Element OK.",223
1451918,11358,1238114,1288491,OK,OK,NULL,NULL,"Element OK.",223
1451919,11358,1238115,1288492,OK,OK,NULL,NULL,"Element OK.",223
1451920,11358,1238116,1288494,OK,OK,NULL,NULL,"Element OK.",223
1451921,11358,1238117,1288493,OK,OK,NULL,NULL,"Element OK.",223
1451922,11358,1238118,1288291,OK,OK,NULL,NULL,"Element OK.",223
1451923,11358,1238119,1287422,OK,OK,NULL,NULL,"Element OK.",223
1451924,11358,1238120,1287429,OK,OK,NULL,NULL,"Element OK.",223
1451925,11358,1238121,1287436,OK,OK,NULL,NULL,"Element OK.",223
1451926,11358,1238122,1287456,OK,OK,NULL,NULL,"Element OK.",223
1451927,11358,1238123,1287460,OK,OK,NULL,NULL,"Element OK.",223
1451928,11358,1238124,1287464,OK,OK,NULL,NULL,"Element OK.",223
1451929,11358,1238125,1287483,OK,OK,NULL,NULL,"Element OK.",223
1451930,11358,1238126,1287487,OK,OK,NULL,NULL,"Element OK.",223
1451931,11358,1238127,1287491,OK,OK,NULL,NULL,"Element OK.",223
1451932,11358,1238128,1287441,OK,OK,NULL,NULL,"Element OK.",223
1451933,11358,1238129,1287442,OK,OK,NULL,NULL,"Element OK.",223
1451934,11358,1238130,1287446,OK,OK,NULL,NULL,"Element OK.",223
1451935,11358,1238131,1287447,OK,OK,NULL,NULL,"Element OK.",223
1451936,11358,1238132,1287449,OK,OK,NULL,NULL,"Element OK.",223
1451937,11358,1238133,1287450,OK,OK,NULL,NULL,"Element OK.",223
1451938,11358,1238134,1287453,OK,OK,NULL,NULL,"Element OK.",223
1451939,11358,1238135,1287454,OK,OK,NULL,NULL,"Element OK.",223
1451940,11358,1238136,1287395,OK,OK,NULL,NULL,"Element OK.",223
1451941,11358,1238137,1287472,OK,OK,NULL,NULL,"Element OK.",223
1451942,11358,1238138,1287475,OK,OK,NULL,NULL,"Element OK.",223
1451943,11358,1238139,1287477,OK,OK,NULL,NULL,"Element OK.",223
1451944,11358,1238140,1288489,OK,OK,NULL,NULL,"Element OK.",223
1451945,11358,1238141,1288490,OK,OK,NULL,NULL,"Element OK.",223
1451946,11358,1238142,1287480,OK,OK,NULL,NULL,"Element OK.",223
1451947,11358,1238143,1287481,OK,OK,NULL,NULL,"Element OK.",223
1451948,11358,1238144,1288487,OK,OK,NULL,NULL,"Element OK.",223
1451949,11358,1238145,1288488,OK,OK,NULL,NULL,"Element OK.",223
1451950,11358,1238146,1288495,OK,OK,NULL,NULL,"Element OK.",223
1451951,11358,1238147,1288497,OK,OK,NULL,NULL,"Element OK.",223
1451952,11358,1238148,1287382,OK,OK,NULL,NULL,"Element OK.",223
1451953,11358,1238149,1288329,OK,OK,NULL,NULL,"Element OK.",223
1451954,11358,1238150,1287390,OK,OK,NULL,NULL,"Element OK.",223
1451955,11358,1238151,1287393,OK,OK,NULL,NULL,"Element OK.",223
1451956,11358,1238152,1288340,OK,OK,NULL,NULL,"Element OK.",223
1451957,11358,1238153,1288339,OK,OK,NULL,NULL,"Element OK.",223
1451958,11358,1238154,1287383,OK,OK,NULL,NULL,"Element OK.",223
1451959,11358,1238155,1287384,OK,OK,NULL,NULL,"Element OK.",223
1451960,11358,1238156,1287385,OK,OK,NULL,NULL,"Element OK.",223
1451961,11358,1238157,1287386,OK,OK,NULL,NULL,"Element OK.",223
1451962,11358,1238158,1288338,OK,OK,NULL,NULL,"Element OK.",223
1451963,11358,1238159,1287388,OK,OK,NULL,NULL,"Element OK.",223
1451964,11358,1238160,1287389,OK,OK,NULL,NULL,"Element OK.",223
1451965,11358,1238161,1288335,OK,OK,NULL,NULL,"Element OK.",223
1451966,11358,1238162,1288334,OK,OK,NULL,NULL,"Element OK.",223
1451967,11358,1238163,1288336,OK,OK,NULL,NULL,"Element OK.",223
1451968,11358,1238164,1287387,OK,OK,NULL,NULL,"Element OK.",223
1451969,11358,1238165,1287391,OK,OK,NULL,NULL,"Element OK.",223
1451970,11358,1238166,1287392,OK,OK,NULL,NULL,"Element OK.",223
1451971,11358,1238167,1287293,OK,OK,NULL,NULL,"Element OK.",223
1451972,11358,1238168,1287299,OK,OK,NULL,NULL,"Element OK.",223
1451973,11358,1238169,1287295,OK,OK,NULL,NULL,"Element OK.",223
1451974,11358,1238170,1287296,OK,OK,NULL,NULL,"Element OK.",223
1451975,11358,1238171,1287300,OK,OK,NULL,NULL,"Element OK.",223
1451976,11358,1238172,1287301,OK,OK,NULL,NULL,"Element OK.",223
